        Frequency / THz                Eps''/real
               1.6366066                   0.00097781222
               1.6387988                   0.00097344362
                1.640991                   0.00096910167
               1.6431832                    0.0009647861
               1.6453754                   0.00096049672
               1.6475675                    0.0009562333
               1.6497598                   0.00095199567
               1.6519519                   0.00094778364
               1.6541442                   0.00094359706
               1.6563363                   0.00093943562
               1.6585286                   0.00093529915
               1.6607207                   0.00093118753
                1.662913                   0.00092710054
               1.6651051                   0.00092303794
               1.6672972                   0.00091899966
               1.6694895                   0.00091498537
               1.6716816                     0.000910995
               1.6738739                   0.00090702833
                  1.6754                   0.00090428081
                1.676066                   0.00090308517
               1.6782583                   0.00089916534
               1.6804504                   0.00089526875
               1.6826427                   0.00089139509
               1.6848348                   0.00088754424
                1.687027                   0.00088371604
               1.6892192                   0.00087991037
               1.6914114                   0.00087612699
               1.6936036                   0.00087236572
               1.6957958                   0.00086862646
                1.697988                   0.00086490897
               1.7001802                   0.00086121319
               1.7023724                   0.00085753889
               1.7045646                   0.00085388595
               1.7067567                   0.00085025415
                1.708949                   0.00084664335
               1.7111411                   0.00084305345
               1.7133334                   0.00083948427
               1.7155255                   0.00083593564
               1.7177178                   0.00083240739
               1.7199099                   0.00082889944
                1.722102                   0.00082541158
               1.7242943                   0.00082194369
               1.7264864                   0.00081849564
               1.7286787                   0.00081506727
               1.7308708                   0.00081165839
               1.7330631                    0.0008082689
               1.7352552                   0.00080489874
               1.7374475                   0.00080154761
               1.7396396                   0.00079821545
               1.7418318                   0.00079490215
                1.744024                    0.0007916076
               1.7462162                   0.00078833156
               1.7484084                   0.00078507396
               1.7506006                   0.00078183471
               1.7527928                   0.00077861355
                1.754985                    0.0007754105
               1.7571772                   0.00077222532
               1.7593694                   0.00076905795
               1.7615615                   0.00076590828
               1.7637538                   0.00076277606
               1.7659459                   0.00075966131
               1.7681382                   0.00075656379
               1.7692099                   0.00075505587
               1.7703303                    0.0007534835
               1.7725226                   0.00075042021
               1.7747147                   0.00074737391
               1.7769068                   0.00074434432
               1.7790991                   0.00074133149
               1.7812912                   0.00073833519
               1.7834835                   0.00073535537
               1.7856756                    0.0007323919
               1.7878679                   0.00072944461
                 1.79006                   0.00072651345
               1.7922523                   0.00072359835
               1.7944444                   0.00072069908
               1.7966366                   0.00071781559
               1.7988288                   0.00071494776
                1.801021                   0.00071209553
               1.8032132                   0.00070925878
               1.8054054                   0.00070643733
               1.8075976                   0.00070363109
               1.8097898                   0.00070084003
                1.811982                   0.00069806405
               1.8141742                   0.00069530297
               1.8163663                   0.00069255667
               1.8185586                   0.00068982516
               1.8207507                   0.00068710826
                1.822943                   0.00068440585
               1.8251351                   0.00068171794
               1.8273274                   0.00067904429
               1.8295195                   0.00067638495
               1.8317118                   0.00067373971
               1.8339039                   0.00067110849
                1.836096                   0.00066849124
               1.8382883                   0.00066588784
               1.8404804                   0.00066329824
               1.8426727                   0.00066072226
               1.8448648                    0.0006581599
               1.8470571                   0.00065561099
               1.8492492                   0.00065307546
               1.8514414                   0.00065055327
               1.8536336                   0.00064804434
               1.8558258                   0.00064554845
                1.858018                   0.00064306566
               1.8602102                    0.0006405958
               1.8624024                   0.00063813885
               1.8645946                   0.00063569465
               1.8667868                   0.00063326315
               1.8682723                   0.00063162268
                1.868979                   0.00063084433
               1.8711711                   0.00062843796
               1.8733634                   0.00062604406
               1.8755555                   0.00062366255
               1.8777478                   0.00062129332
               1.8799399                   0.00061893632
               1.8821322                   0.00061659142
               1.8843243                   0.00061425858
               1.8865166                   0.00061193772
               1.8887087                   0.00060962874
               1.8909009                   0.00060733157
               1.8930931                   0.00060504617
               1.8952852                    0.0006027724
