        Time / ps                E-Field (X; 0 0 250) [1]/real
               4.7881749                   2.1314594e-27
               4.7925437                   3.2535516e-27
               4.7969124                   4.9555811e-27
               4.8012812                   7.5341988e-27
                 4.80565                   1.1437875e-26
               4.8100187                    1.733754e-26
               4.8143875                   2.6240281e-26
               4.8187563                   3.9665047e-26
               4.8231251                   5.9886923e-26
               4.8274938                    9.030217e-26
               4.8318626                   1.3599088e-25
               4.8362314                   2.0454074e-25
               4.8406002                   3.0727074e-25
               4.8449689                   4.6103359e-25
               4.8493377                   6.9089027e-25
               4.8537065                    1.034077e-24
               4.8580752                   1.5458501e-24
                4.862444                   2.3080948e-24
               4.8668128                   3.4419904e-24
               4.8711816                   5.1266672e-24
               4.8755503                   7.6266044e-24
               4.8799191                   1.1331779e-23
               4.8842879                   1.6816489e-23
               4.8886567                   2.4925444e-23
               4.8930254                   3.6899533e-23
               4.8973942                   5.4559375e-23
                4.901763                   8.0572772e-23
               4.9061317                   1.1884408e-22
               4.9105005                   1.7508029e-22
               4.9148693                   2.5761265e-22
               4.9192381                   3.7858848e-22
               4.9236068                   5.5569666e-22
               4.9279756                   8.1466355e-22
               4.9323444                   1.1928583e-21
               4.9367132                   1.7444939e-21
               4.9410819                   2.5481199e-21
               4.9454507                   3.7174069e-21
               4.9498195                   5.4166402e-21
               4.9541882                   7.8829638e-21
                4.958557                   1.1458256e-20
               4.9629258                   1.6634773e-20
               4.9672946                   2.4120399e-20
               4.9716633                   3.4931818e-20
               4.9760321                   5.0527385e-20
               4.9804009                   7.2996369e-20
               4.9847697                   1.0532813e-19
               4.9891384                   1.5179446e-19
               4.9935072                   2.1849216e-19
                4.997876                   3.1411154e-19
               5.0022447                   4.5102417e-19
               5.0066135                   6.4682009e-19
               5.0109823                    9.264772e-19
               5.0153511                   1.3254194e-18
               5.0197198                   1.8938215e-18
               5.0240886                   2.7026611e-18
               5.0284574                   3.8522176e-18
               5.0328262                   5.4839875e-18
               5.0371949                   7.7973718e-18
               5.0415637                   1.1073017e-17
               5.0459325                    1.570541e-17
               5.0503012                   2.2248359e-17
                 5.05467                   3.1478336e-17
               5.0590388                    4.448262e-17
               5.0634076                   6.2781754e-17
               5.0677763                   8.8499478e-17
               5.0721451                   1.2459822e-16
               5.0765139                   1.7520499e-16
               5.0808827                   2.4606185e-16
               5.0852514                    3.451477e-16
               5.0896202                   4.8353523e-16
                5.093989                   6.7657114e-16
               5.0983577                   9.4549784e-16
               5.1027265                    1.319681e-15
               5.1070953                   1.8396634e-15
               5.1114641                    2.561347e-15
               5.1158328                   3.5617105e-15
               5.1202016                   4.9466209e-15
               5.1245704                   6.8614826e-15
               5.1289392                   9.5057448e-15
               5.1333079                   1.3152635e-14
               5.1376767                   1.8175963e-14
               5.1420455                   2.5086469e-14
               5.1464142                    3.458109e-14
                5.150783                   4.7609579e-14
               5.1551518                   6.5464528e-14
               5.1595206                    8.990281e-14
               5.1638893                    1.233092e-13
               5.1682581                   1.6891652e-13
